,id,parentId,proposalId,page,userId,userType,date,time,text,numVotes,numPositiveVotes,numNegativeVotes
2196,54611,-1,965,18,10570,,2016-02-01,0 days 12:16:10,Si te importa el Medio Ambiente igual apoyarías también esta propuesta.,0,0,0
2197,54612,-1,417,5,10570,,2016-02-01,0 days 12:16:19,Si te importa el Medio Ambiente igual apoyarías también esta propuesta.,0,0,0
2198,54614,-1,50,2,10570,,2016-02-01,0 days 12:17:09,Si te importa el Medio Ambiente igual apoyarías también esta propuesta.,0,0,0
2199,54716,52487,1121,6,5333,,2016-02-01,0 days 23:09:06,"No se a qué haces referencia y en que comentarios dices que he cuestionado ningún informe. Lo que está claro en que esta ciudad el patrimonio del transporte público está infravalorado, y los informes no son más que una mera escusa para justificar la venta de un terreno con el que obtener 90 milloncejos que desahoguen las cuentas de un Metro de Madrid sobre-endeudado por ampliaciones e inversiones desmesuradadas.",7,1,6
2200,54776,-1,1419,12,7009,,2016-02-02,0 days 09:30:21,"Estoy de acuerdo con esta propuesta. La bicicleta necesita su espacio y que éste sea seguro para los ciclistas y para el resto de los ciudadanos, sobre todo para los peatones. También pienso que se debería dar seguridad a las bicicletas, no sólo al circular, sino también a la hora de aparcarlas. Por eso pido que apoyéis mi propuesta Gracias.",0,0,0
2201,54791,-1,965,3,42281,,2016-02-02,0 days 09:46:46,"Todas aquellas organizaciones sin animo de lucro no pagan IBI todos lo pagan o nadie, no se pueden hacer excepciones.",1,1,0
2202,54812,-1,50,1,24758,,2016-02-02,0 days 10:15:14,Completamente de acuerdo: carril bicicleta y más carril bicicleta en las arterias de Madrid y veremos cómo los madrileños se suben a la bicicleta en lugar del coche.,3,2,1
2203,54874,-1,50,3,40988,,2016-02-02,0 days 11:15:21,Cuanto estas dispuesto a pagar por tener un bulevar o más kilómetros de carril bicicleta? Los automóviles pagan un impuesto.,2,1,1
2204,54875,-1,1419,12,40988,,2016-02-02,0 days 11:17:23,"Si bien apoyo esta idea, cuanto estaríamos dispuestos a pagar por las mejoras y la creación de los carriles bicicleta? Los vehículos a motor pagan un impuesto por poder circular.",0,0,0
2205,54911,-1,7482,1,64580,,2016-02-02,0 days 12:13:38,O por Pablo Iglesias. Jajajaja. Con un poco de humor.,1,1,0
2206,55042,-1,900,2,28704,,2016-02-02,0 days 14:13:54,"Es algo complicado solicitar a una organización privada que obren en virtud de quienes por torpes y cegatos obraron mal propiciando que fuesen embargadas sus viviendas y quedando endeudadas por tiempo laaaaaaaargo solicitemos la nación en pago Aún así, hemos de solicitar que otras personas listas o así por ser cónyuges de mandamases implicadas en casos menos serios corrupciones en general paguen por sus incompetencias. Sabemos de una joven que no vio un Jaguar en el garaje, otra que enamorada socia al 50 firmaba lo que su marido le pedía, otra que más de lo mismo. En fin amigos, afortunadamente los tiempos están cambiando no sé si a mejor.",0,0,0
2207,55070,54716,1121,6,48622,,2016-02-02,0 days 15:07:15,"Que los informes no son más que una mera excusa para justificar la venta de un terreno; Expropiación forzosa; Nulidad del concurso… Todo lo que dices son acusaciones muy graves contra actuaciones de organismos públicos. Si tienes pruebas que acrediten todo lo que dices, no es en este foro en el que te deberías manifestar, sino en los tribunales.",7,6,1
2208,55158,-1,7633,1,13701,,2016-02-02,0 days 17:03:39,Daría algo porque esta medida se tomara de una vez.,0,0,0
2209,55206,-1,152,3,4647,,2016-02-02,0 days 18:40:10,"Me parece muy bien, pero desgraciadamente son cantos de sirena El Gobierno de España ha creado el impuesto al Sol y hace ya inviable que se pongan nuevas instalaciones solares. Esperemos que el nuevo Gobierno que se fomre se ponga a derogar dicha normativa cuanto antes.",0,0,0
2210,55208,29661,879,1,4647,,2016-02-02,0 days 18:43:39,"Pues me parece perfecto, en mis ratos libres me hago barrendero y me saco unas perrillas. Al estilo de lo que hacíamos lso jóvenes de lso años 80 que cuando comprábamos una litrona, al devolver el casco llevábamos alguno más recogido del parque y con el cambio comprábamos las patatas fritas.",1,1,0
2211,55341,-1,2538,6,3044,,2016-02-02,0 days 22:54:00,Tasa municipal por niño incívico.,0,0,0
2212,55379,-1,7633,1,35565,,2016-02-03,0 days 01:34:32,Esto debería ser de sentido común. Es triste que haya que prohibirlo. Aunque lo primero que prohibiría es el sonido de las teles del metro. Recuerdo que cuando las pusieron dijeron: Van a ser sin sonido para respetar al pasajero ¿Dónde quedó aquello?.,0,0,0
2213,55462,-1,1419,12,9534,,2016-02-03,0 days 09:19:17,Apoyo tu propuesta y pido el apoyo a todos para propuesta para propuesta de bicimad en M-40 para conexión de barrios y transportes públicos en.,0,0,0
2214,55471,-1,1085,6,126,,2016-02-03,0 days 09:31:53,"Votado. Propongo Zonas para que los perros puedan estar libres y pipi-can, votad.",0,0,0
2215,55495,-1,1085,6,73986,,2016-02-03,0 days 10:16:56,Totalmente de acuerdo. Pero¡quien le pone el cascabel al gato?.,0,0,0
2216,55517,-1,1419,12,73418,,2016-02-03,0 days 11:37:38,"Madrid debería estar más preparado para la gente que quiera usar la bicicleta, multitud de personas entre las que me incluyo utilizarían más su bicicleta para las tareas cotidianas si de verdad hubiera una red de carriles bicicleta, ya sea para ir al trabajo, comprar o simplemente moverse. Llevo tiempo pensando en que deberían concienciar más sobre la utilidad y facilidad de trasladarse por la capital usando de transporte público y bicicleta, por no hablar del beneficio en contaminación y en salud en el que se contribuiría.",0,0,0
2217,55557,53599,2944,1,158,,2016-02-03,0 days 13:12:17,"A mí me preocupa que se lo lleve cualquier partido. No solo que se lo pueda llevar Podemos u otro cualquiera en el futuro. Hasta ahora, los grandes partidos nacionales nos han birlado muchísimo dinero público para mí, son delitos equivalentes a la traición al Estado y seguro que usted ha votado por alguno de ellos. Pero claro. Ojos que no ven.",0,0,0
2218,55654,-1,6931,1,6110,,2016-02-03,0 days 16:41:26,"Además podríamos exigir la entrega de dos fotocopias compulsadas del DNI cada vez que se compre una cajetilla de tabaco, llamar al 112 cada vez que alguien te pida fuego, que los policías vayan de paisano diciendo: perdona ¿tienes un piti? y que el Centro Nacional de Inteligencia implante microcámaras en los ojos de las palomas para que esos malditos fumadores no se escapen! Democracia Real ya.",1,0,1
2219,55732,-1,629,3,5206,,2016-02-03,0 days 20:03:23,"Todo mi apoyo a esta propuesta. Se debería exigir a las comunidades de vecinos el acceso de todos los vecinos a los cubos de basura en el interior de los portales y bajo multa, el adecuado mantenimiento de sus aceras y zonas más inmediatas de la calle, y denunciar el incumplimiento.",0,0,0
2220,55734,51958,629,1,5206,,2016-02-03,0 days 20:11:02,"Hombre, en todas las grandes ciudades. En Roma no hay, en Londres solo en la National Gallery es de acceso gratuito en París tampoco, en Nueva York cero salvo en zonas ultraturisticas, en Berlín alguno más. Para no mear en la calle, hay que salir meao de casa, que luego los wateres públicos acaban siendo nidos de mierda en los que da asco entrar. Los borrachos que se mean en la calle al salir de los bares cuando no hay ningúno abierto, deberían mear antes y beber menos.",0,0,0
2221,55736,-1,965,3,74619,,2016-02-03,0 days 20:15:54,"Totalmente de acuerdo, privilegios ningúno. Pero tampoco las sedes de Sindicatos, ni Partidos, ni Patronal, ni otras Confesiones religiosas, etc. Las únicas que deberían gozar de privilegio son las ONGs, y asociaciones vecinales/culturales.",1,1,0
2222,55739,-1,965,18,70867,,2016-02-03,0 days 20:19:53,Una vez que has pasado el calvario de registrarse apoya las mejores propuestas recuperar el edificio del Palacio de sueca Equipamiento deportivo y cultural para zona centro y ampliación de espacios del IES San Isidro: .,0,0,0
2223,55740,-1,417,5,70867,,2016-02-03,0 days 20:20:20,Una vez que estás registrado apoya las mejores propuestas recuperar el edificio del Palacio de sueca Equipamiento deportivo y cultural para zona centro y ampliación de espacios del IES San Isidro: .,0,0,0
2224,55835,-1,109,3,71331,,2016-02-04,0 days 08:56:35,"Me parece una propuesta muy interesante. Vecinos por un metro en la Zona de las Calles Los yébenes, Camarena y Valmojado.",1,0,1
2225,55871,55654,6931,1,482,Autor,2016-02-04,0 days 11:04:04,"No te parece mejor, en vez de pedir tantas cosas que indicas, practicar la Limpieza Real ya En qué lugar quieres vivir.",0,0,0
2226,56089,-1,3165,1,19047,,2016-02-05,0 days 08:46:12,"Sinceramente, con este sistema de votos en esta web no conseguimos los 54000 apoyos ni de coña. Es un sistema que no agrupa temas, sobre este asunto he leído 7 paginas de peticiones. Lo mejor es intentar que algún medio se haga eco.",0,0,0
2227,56090,-1,3165,1,19047,,2016-02-05,0 days 08:46:39,Me moví por change y nada.,0,0,0
2228,56145,-1,1419,12,75243,,2016-02-05,0 days 15:25:19,Cuando viajo me encanta ver a los ciudadanos disfrutar de su carril bicicleta que tan necesario es aquí en Madrid. Por favor agilicemos los trámites y disfrutemos de un recorrido por las calles de Madrid sin contaminar.,0,0,0
2229,56149,-1,2524,1,21498,Autor,2016-02-05,0 days 15:43:27,En Femenino Rural nos han dedicado un artículo: Esto nos da nuevos ánimos para seguir adelante. Espero que muchas más personas se impliquen en este proyecto colectivo necesario y factible y que la idea se extrapole a muchas lugares de España y a otros colectivos.,1,1,0
2230,56176,-1,7482,1,30523,,2016-02-05,0 days 18:55:08,"La parada de metro se denomina así porque cuando se creó el barrio de Chamberí esa plaza se llamaba así, al igual que el Pº General Martínez Campos se llamaba Pº del Obelisco o el Pº de Eduardo Dato, Pº del Cisne. Es una reminiscencia histórica, cuando se cambió el nombre a la Plaza, no se hizo lo mismo con la parada de metro, que se lleva llamando así desde su fundación en 1919 No entiendo por qué hemos de cambiarlo ahora.",5,5,0
2231,56218,-1,965,18,52978,,2016-02-06,0 days 00:08:09,"Hay mucha gente que realiza una labor social trabajadores sociales, educadores, medicos, enfermeras, maestros. No solo la iglesia. Su labor es muy importante para el funcionamiento de la sociedad por que a ellos no se les exime y a los demás si.",0,0,0
2232,56296,54065,7488,1,75434,,2016-02-06,0 days 18:31:15,"No creo que su propuesta sea complementaria, al contrario; su propuesta es el enemigo de ésta propuesta ya que pretende que por las noches se ponga la música baja en las discotecas, y eso es matar las discotecas y acabar con un montón de puestos de trabajo de todos los que trabajamos de noche. Nunca comprenderé a la gente que vive en ciudades de 4 o 5 millones de habitantes y pretenden que no haya ningún ruido igual que si viviesen en el campo, para eso váyanse a vivir al campo. Conozco casos de gente que se muda al lado de una discoteca, y después empiezan a poner denuncias por ruido hasta que acaban matando a la discoteca, que cosa tan absurda; ¿para qué se fueron a vivir al lado de una discoteca? sino hay otro remedio muy práctico y que yo uso mucho, son los tapones para los oídos; ya que yo trabajo de noche, duermo de día y yo no tengo derecho a descansar sin ruidos igual que todos los que dormís de noche, y os aseguro que funcionan estupendamente.",4,2,2
2233,56297,54065,7488,1,75434,,2016-02-06,0 days 18:36:16,"Continuación del comentario anterior: Lo que no se puede pretender es matar la vida nocturna de una capital que genera tantos ingresos y que además también atrae al turismo. Una discoteca con menos de 100 db es una discoteca muerta porque se oiría más el murmullo de la gente que la música, las discotecas necesitan un volumen para funcionar. Eso si, estoy de acuerdo en que estén correctamente insonorizadas, pero me preocupa la gente que pone denuncias al más mínimo ruido. Señores, para el silencio y tranquilidad total por las noches existe el campo, no creo que una capital sea el lugar adecuado para eso.",4,2,2
2234,56320,-1,2524,1,53020,,2016-02-06,0 days 20:31:44,Todo mi apoyo. La experiencia y la madurez femeninas tienen mucho que aportar a esta sociedad donde faltan aún muchos valores escondidos por desarrollar.,0,0,0
2235,56323,29543,2524,2,53020,,2016-02-06,0 days 20:58:12,Yo creo que un proyecto impulsado desde las féminas y/o la feminidad no tiene por qué hacer que nadie se sienta discriminado por su género. Ojalá funcione y puede incluir a cuanta más gente mejor: mujeres y hombres unidos contra la exclusión social.,0,0,0
2236,56617,44793,109,1,74711,,2016-02-08,0 days 08:55:43,Totalmente de acuerdo.,1,0,1
2237,56859,-1,1284,2,13691,,2016-02-09,0 days 07:48:56,"Estupendo, las moras que lleven una vestimenta occidental, así cuando acudan para pedir el empadronamientos y ayudas sociales al ámbito público, no se asusten los demás demandantes. Ya está bien de hacer apología de la religión. Muy buena propuestas.",2,1,1
2238,57141,-1,965,3,76882,,2016-02-11,0 days 08:21:40,"Estoy de acuerdo con las propiedades privadas de la iglesia pero no con los templos, que son de uso público. Yo tampoco suelo ir al medico pero pago un dineral al mes de impuestos. Hay mucha gente en este país que va a la iglesia, además de ser atracción turística. Mientras ofrezcan un servicio público veo bien ofrecer alguna ayuda.",1,1,0
2239,57158,-1,1284,1,37884,,2016-02-11,0 days 11:02:23,"La propuesta ya lo dice todo. No pretende nada en concreto sino eliminar todo del ámbito público. En el mismo artículo 16 en el punto 1 dice: Se garantiza la libertad ideológica, religiosa y de culto de los individuos y las comunidades sin más limitación, en sus manifestaciones, que la necesaria para el mantenimiento del orden público protegido por la ley que yo sepa no hay desordenes públicos y si los hay, no los generan los partidarios de los símbolo religiosos. Si se prohíben atentas contra la libertad religiosa y si los impones también. La gente que tiene cualquier creencia religiosa también pertenecen al ámbito público. Me da la sensación quizá me equivoque que esta propuesta no responde a una necesidad social y solo tiene un claro fin ideológico pero ni mucho menos persigue el bien público. Mientras sigamos con estas tonterías no llegáremos a ningún lado y alimentáremos más y más el odio por parte de todos. Intentemos buscar al bien común para todos y con justicia.",6,4,2
